tick,simulation_time_s,w_pressed,a_pressed,d_pressed,shift_pressed,r_pressed,throttle,steer,brake,speed_mps,speed_kmh,speed_mph,heading_rad,heading_deg,location_x,location_y,location_z
4622,231.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4623,231.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4624,231.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4625,231.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4626,231.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4627,231.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4628,231.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4629,231.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4630,231.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4631,231.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4632,231.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4633,231.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4634,231.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4635,231.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4636,231.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4637,231.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4638,231.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4639,231.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4640,232.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4641,232.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4642,232.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4643,232.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4644,232.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4645,232.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4646,232.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4647,232.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4648,232.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4649,232.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4650,232.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4651,232.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4652,232.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4653,232.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4654,232.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4655,232.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4656,232.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4657,232.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4658,232.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4659,232.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4660,233.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4661,233.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4662,233.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4663,233.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4664,233.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4665,233.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4666,233.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4667,233.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4668,233.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4669,233.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4670,233.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4671,233.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4672,233.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4673,233.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4674,233.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4675,233.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4676,233.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4677,233.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4678,233.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4679,233.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4680,234.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4681,234.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4682,234.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4683,234.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4684,234.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4685,234.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4686,234.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4687,234.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4688,234.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4689,234.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4690,234.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4691,234.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4692,234.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4693,234.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4694,234.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4695,234.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4696,234.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4697,234.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4698,234.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4699,234.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4700,235.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4701,235.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4702,235.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4703,235.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4704,235.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4705,235.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4706,235.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4707,235.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4708,235.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4709,235.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4710,235.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4711,235.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4712,235.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4713,235.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4714,235.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4715,235.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4716,235.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4717,235.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4718,235.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4719,235.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4720,236.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4721,236.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4722,236.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4723,236.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4724,236.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4725,236.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4726,236.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4727,236.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4728,236.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4729,236.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4730,236.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4731,236.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4732,236.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4733,236.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4734,236.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4735,236.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4736,236.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4737,236.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4738,236.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4739,236.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4740,237.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4741,237.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4742,237.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4743,237.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4744,237.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4745,237.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4746,237.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4747,237.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4748,237.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4749,237.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4750,237.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4751,237.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4752,237.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4753,237.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4754,237.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4755,237.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4756,237.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4757,237.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4758,237.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4759,237.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4760,238.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4761,238.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4762,238.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4763,238.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4764,238.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4765,238.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4766,238.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4767,238.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4768,238.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4769,238.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4770,238.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4771,238.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4772,238.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4773,238.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4774,238.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4775,238.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4776,238.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4777,238.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4778,238.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4779,238.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4780,239.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4781,239.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4782,239.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4783,239.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4784,239.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4785,239.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4786,239.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4787,239.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4788,239.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4789,239.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4790,239.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4791,239.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4792,239.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4793,239.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4794,239.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4795,239.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4796,239.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4797,239.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4798,239.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4799,239.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4800,240.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4801,240.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4802,240.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4803,240.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4804,240.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4805,240.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4806,240.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4807,240.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4808,240.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4809,240.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4810,240.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4811,240.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4812,240.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4813,240.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4814,240.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4815,240.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4816,240.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4817,240.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4818,240.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4819,240.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4820,241.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4821,241.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4822,241.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4823,241.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4824,241.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4825,241.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4826,241.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4827,241.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4828,241.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4829,241.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4830,241.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4831,241.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4832,241.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4833,241.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4834,241.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4835,241.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4836,241.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4837,241.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
4838,241.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
